Study_Hours_per_Week;Preferred_Learning_Style;Online_Courses_Completed;Participation_in_Discussions;Assignment_Completion_Rate (%);Attendance_Rate (%);Use_of_Educational_Tech;Self_Reported_Stress_Level;Time_Spent_on_Social_Media (hours/week);Sleep_Hours_per_Night;Final_Grade
3;1;1;0;88;67;1;1;9;9;1
3;2;16;1;66;77;1;1;15;4;2
1;3;1;1;92;55;1;2;7;5;2
3;3;10;0;84;72;1;1;16;4;0
2;3;5;1;65;78;1;2;12;9;2
3;1;11;0;54;64;0;0;24;7;2
1;1;8;1;52;84;1;1;11;8;3
3;1;15;1;84;63;1;2;15;4;0
3;3;11;1;85;54;1;1;28;7;3
2;0;6;1;88;73;1;1;27;10;1
3;1;9;0;56;99;1;2;21;9;2
3;1;10;1;91;60;1;2;23;7;1
3;1;2;0;77;94;1;0;27;10;0
1;2;16;1;98;99;1;2;22;7;0
3;2;15;0;58;97;1;0;2;10;1
3;2;16;1;77;64;1;1;1;4;0
3;3;18;1;83;69;0;1;26;6;1
1;3;18;1;95;84;0;2;17;4;0
3;2;8;1;81;54;1;0;30;4;2
2;1;17;0;56;83;1;1;8;8;2
2;3;11;1;93;97;1;2;16;9;2
3;0;10;1;96;84;1;1;9;9;2
2;0;20;0;78;92;0;1;24;10;3
2;0;5;1;63;88;1;1;7;7;1
3;1;9;1;52;87;1;1;28;5;1
2;3;18;1;85;95;0;2;3;5;0
1;2;3;1;93;50;0;2;23;8;3
3;1;19;1;63;79;1;2;25;7;0
2;3;7;1;54;84;0;2;5;4;1
2;0;14;1;94;73;1;2;23;8;0
3;1;9;1;93;74;0;0;21;10;2
1;0;4;1;61;65;0;2;23;10;3
3;2;8;0;97;69;1;1;14;6;0
1;2;18;0;55;81;0;0;18;6;1
3;3;9;1;88;70;0;1;18;8;1
1;0;1;1;71;99;0;2;1;4;0
1;3;17;0;79;58;1;2;26;10;3
3;3;9;1;73;57;0;2;0;8;2
2;0;16;1;62;67;1;1;26;7;2
3;2;9;1;69;50;1;2;12;5;2
3;0;14;1;70;83;1;1;2;4;3
1;3;11;1;52;100;1;2;7;8;1
3;1;17;1;100;74;0;1;16;8;0
3;1;16;1;85;75;1;1;21;4;2
3;1;8;1;75;68;1;1;21;8;0
2;2;19;0;88;89;1;2;4;5;1
3;3;13;0;79;76;1;2;17;5;1
3;3;4;1;85;73;1;2;18;10;2
2;3;10;0;55;77;0;1;23;9;2
2;2;3;1;96;61;0;1;26;6;1
3;3;10;1;96;83;1;2;29;6;3
3;2;10;0;97;57;1;1;12;4;1
3;1;16;1;85;95;0;2;18;7;1
3;2;12;1;89;65;1;0;4;7;3
1;1;11;1;69;79;1;2;28;7;1
3;0;9;1;59;62;1;0;25;7;1
3;1;10;1;58;88;0;2;20;10;2
3;2;20;1;53;56;0;1;20;5;1
2;0;14;1;66;74;1;2;27;6;2
3;0;3;1;92;54;1;2;5;7;1
3;3;13;0;90;97;0;0;6;10;2
3;0;4;0;85;65;0;2;24;8;1
3;3;20;1;72;70;0;2;12;7;0
3;0;7;0;96;82;1;1;0;4;0
3;2;4;1;85;100;1;1;0;5;2
2;1;6;0;57;55;0;1;8;10;1
2;2;6;0;73;94;1;1;16;8;2
1;3;11;0;93;99;1;1;21;4;2
3;2;18;0;76;100;1;1;24;4;1
1;3;16;1;52;81;1;1;6;7;2
3;2;18;1;65;73;0;2;30;10;0
2;1;18;1;68;92;1;0;20;9;0
1;2;19;1;97;61;1;2;13;7;1
2;0;8;1;65;92;1;1;26;8;2
3;2;6;0;90;85;1;1;22;8;1
3;2;7;1;77;97;1;0;10;7;1
2;1;13;0;97;62;1;2;20;6;0
2;3;5;1;55;56;1;1;15;8;0
1;3;10;1;55;90;1;1;18;6;0
3;0;20;0;51;95;1;1;27;7;2
3;0;17;1;68;60;1;2;13;7;3
3;2;0;1;81;77;0;1;3;5;0
3;3;9;1;76;89;1;0;11;8;3
3;1;13;0;71;64;1;2;9;4;3
3;2;17;1;90;67;1;1;25;5;2
3;2;10;1;89;59;1;1;9;8;3
3;0;6;1;62;90;0;2;10;9;3
1;1;19;0;100;61;0;1;10;7;3
3;3;11;1;81;53;1;1;23;4;0
3;1;17;0;64;64;1;2;16;4;0
3;1;0;0;100;80;0;1;4;10;0
3;2;20;1;74;89;0;2;24;9;2
2;0;2;1;52;83;1;2;3;10;0
3;2;8;1;68;80;1;2;3;4;3
3;3;17;1;62;92;1;2;21;6;2
2;2;19;1;86;98;1;1;0;5;0
3;2;7;0;77;95;0;1;16;10;3
2;1;1;1;92;89;0;1;9;10;0
3;1;10;1;60;98;1;1;13;9;3
1;2;0;0;65;68;1;2;12;9;1
3;0;1;1;53;86;0;1;2;4;2
2;2;1;1;69;71;0;1;1;9;0
1;1;8;1;95;83;1;1;25;5;2
3;3;2;1;51;81;1;0;15;5;1
2;0;8;1;69;82;1;2;10;6;3
2;1;18;1;74;54;1;2;12;4;2
1;1;18;1;81;52;1;1;27;4;1
2;2;17;1;81;60;0;1;6;5;2
3;3;11;0;58;75;1;2;2;9;0
1;2;15;0;88;53;0;2;10;6;3
2;1;18;1;61;76;1;1;3;8;3
1;2;1;1;83;98;1;0;9;4;0
3;0;13;0;88;57;0;1;19;4;1
3;1;6;1;63;65;1;0;26;5;0
1;3;20;1;59;90;0;1;3;7;3
1;0;15;1;85;73;1;2;19;7;0
3;3;19;1;54;80;1;1;6;6;2
3;0;2;1;93;52;0;1;8;9;0
3;3;4;1;63;51;1;1;7;4;0
3;0;18;1;88;62;1;1;18;9;3
1;1;8;1;84;96;0;2;10;8;3
3;3;11;0;81;60;1;1;15;6;1
1;0;6;0;93;71;1;0;12;9;3
2;0;6;1;84;68;1;2;8;7;2
3;3;4;1;66;98;0;2;30;7;3
2;1;9;0;61;68;0;1;0;7;0
2;1;16;0;99;97;1;1;21;7;1
3;3;7;1;85;61;0;2;18;7;0
3;1;4;1;73;68;1;1;10;9;3
1;0;6;0;99;68;1;2;9;4;1
2;2;0;0;69;80;0;1;14;8;0
2;1;8;0;64;88;1;0;19;6;3
2;2;13;0;92;79;1;0;12;9;3
3;0;14;1;87;70;1;1;2;7;2
2;3;8;1;56;70;1;1;26;4;1
1;0;19;0;57;76;0;2;19;7;3
2;2;15;0;50;55;1;1;22;8;3
2;3;18;1;83;60;0;0;2;6;3
3;1;7;0;96;91;0;1;10;4;0
2;1;0;1;97;77;0;2;2;9;3
3;0;6;1;93;98;1;0;22;4;1
2;3;15;1;71;86;1;2;4;8;2
1;3;7;1;81;58;1;1;20;4;0
1;2;7;0;74;69;0;1;5;5;1
2;2;6;1;55;60;1;0;14;5;0
1;0;15;0;91;95;1;1;4;8;0
1;0;3;1;91;87;0;1;22;6;0
2;3;16;0;59;52;1;1;11;4;0
3;1;11;0;82;52;0;1;22;8;0
1;1;14;1;95;60;1;0;2;7;2
1;3;6;1;94;61;1;1;26;6;0
3;0;12;1;70;83;1;1;7;5;1
3;0;4;0;60;77;1;1;27;5;0
2;1;15;0;61;57;1;0;6;5;2
2;1;19;1;75;85;1;1;4;7;0
3;2;13;1;67;87;1;1;8;7;2
3;0;10;1;82;93;1;1;22;4;3
2;1;16;0;93;60;1;1;29;9;2
1;1;7;0;66;91;1;1;15;4;2
1;1;16;0;50;62;0;0;15;5;3
2;2;18;0;73;83;1;0;4;8;3
1;3;9;0;89;52;1;2;11;8;2
2;3;1;1;82;100;0;2;3;10;3
2;3;12;0;68;61;1;1;4;9;3
3;1;7;0;78;93;1;0;6;4;0
1;1;16;0;56;100;1;0;19;6;1
1;0;18;0;68;79;1;2;21;7;2
3;2;17;0;66;60;1;1;1;8;2
1;1;6;0;99;82;0;0;20;10;3
2;2;1;0;71;69;0;0;19;10;0
2;3;1;1;70;54;1;1;7;8;2
3;3;10;1;85;98;1;1;13;10;1
3;2;9;1;98;81;1;0;20;8;2
2;1;1;1;60;75;1;1;11;6;0
2;3;15;1;69;50;1;1;6;5;0
2;3;9;1;75;98;1;0;8;10;0
3;0;12;1;97;67;0;2;2;4;3
3;0;1;1;72;71;1;2;19;4;0
2;3;7;0;75;82;0;0;27;4;1
1;3;6;1;56;98;1;2;0;6;0
3;1;5;0;98;72;1;2;29;8;0
1;1;5;1;53;98;0;1;13;6;3
2;2;18;0;59;55;1;0;9;8;2
2;3;5;1;76;73;1;1;2;5;0
1;2;10;0;52;65;1;1;21;7;0
3;1;3;0;56;65;1;1;17;10;0
3;1;12;1;52;74;1;0;28;9;0
2;2;8;1;89;68;1;2;13;5;0
2;1;19;1;77;51;1;1;18;10;1
3;1;3;1;78;51;1;2;7;6;0
2;3;13;0;82;89;0;1;6;8;3
1;0;20;0;95;67;1;0;15;9;1
3;0;16;0;60;53;1;0;26;7;3
2;1;1;1;62;71;0;0;22;5;1
3;3;12;1;90;56;0;2;16;4;2
3;2;17;1;71;97;0;1;2;6;1
2;2;0;0;84;94;1;1;21;7;3
3;0;16;1;53;72;1;1;26;10;1
3;1;3;0;83;87;1;1;5;10;2
1;3;1;1;95;73;1;2;14;9;2
1;0;13;0;79;86;0;0;10;10;3
1;0;5;1;64;83;1;1;12;5;0
3;2;17;0;51;84;0;1;16;10;3
3;1;15;1;76;78;1;2;23;4;1
2;2;10;1;60;84;1;1;8;6;1
3;0;15;0;55;74;1;2;10;6;1
3;2;11;1;66;87;1;1;22;4;2
2;1;1;1;85;59;1;1;9;6;0
3;0;3;0;59;61;0;2;9;4;3
2;0;13;1;57;87;1;1;23;9;3
2;3;8;1;85;51;1;1;29;4;0
3;1;8;0;67;94;0;0;30;6;2
3;0;12;1;73;91;0;1;24;6;1
3;0;19;1;70;78;1;1;27;4;1
3;2;14;0;71;62;1;2;21;8;0
3;2;15;1;92;91;1;2;26;8;2
3;3;5;0;94;74;1;2;26;9;3
2;1;7;1;79;72;1;0;9;6;0
1;3;1;0;70;51;0;1;27;6;3
2;2;17;0;74;97;0;1;28;5;2
2;2;4;1;94;94;1;0;21;6;1
3;0;13;0;94;90;1;2;23;9;0
3;1;2;1;100;88;1;1;14;7;0
3;2;4;1;81;78;1;1;25;9;0
2;2;10;1;61;91;0;2;8;9;3
1;2;7;1;52;88;1;2;28;5;2
1;1;6;1;74;97;0;1;0;8;3
2;0;1;1;76;93;0;0;11;6;0
3;3;7;0;96;89;1;2;8;5;1
2;3;18;0;51;99;0;1;11;9;3
3;1;13;1;68;90;1;0;17;8;1
1;0;20;1;66;56;1;1;27;6;2
2;2;12;1;87;71;1;2;15;6;3
3;0;18;0;60;81;1;0;29;10;3
3;3;14;1;96;82;1;0;1;9;1
2;2;13;0;91;75;0;1;26;6;0
3;2;14;1;75;70;1;2;10;10;0
3;1;5;0;64;94;1;0;21;7;1
3;0;10;1;67;88;1;1;11;6;1
2;0;18;0;95;57;0;2;26;10;0
1;3;18;1;60;93;1;2;3;6;3
1;3;13;0;50;87;1;1;28;4;0
2;0;18;1;95;50;1;2;15;9;2
3;0;6;0;52;90;1;1;27;4;0
1;2;3;1;86;64;0;1;6;4;0
1;0;9;1;90;62;0;2;18;5;2
2;0;16;1;81;99;1;2;25;5;3
1;2;16;1;58;63;0;1;7;10;1
3;3;2;1;51;55;1;1;14;10;0
2;1;15;1;50;79;0;2;0;5;2
1;3;9;1;56;87;1;1;16;10;2
2;0;13;0;55;87;1;2;18;7;0
1;3;4;0;88;79;1;1;17;9;0
3;1;2;1;97;51;1;0;1;6;1
3;1;3;1;75;80;1;2;9;8;0
3;2;10;1;91;91;1;0;2;9;0
2;2;20;0;89;89;1;2;13;8;0
1;3;2;0;75;85;1;1;12;6;3
1;3;7;0;59;50;0;2;2;8;1
2;0;6;1;75;84;1;0;10;6;1
1;0;18;0;87;77;1;1;17;4;3
2;2;10;1;61;88;0;0;23;5;1
2;1;13;0;73;77;1;1;13;8;0
3;0;9;0;50;77;1;0;9;10;2
2;3;18;1;62;76;0;2;23;10;3
1;1;11;1;79;55;1;1;30;10;3
2;2;19;1;90;58;1;0;25;9;3
3;2;0;1;87;99;0;1;11;9;1
1;1;16;1;82;60;1;2;14;8;2
3;1;19;1;55;78;1;1;4;4;3
3;1;9;0;77;64;1;0;22;9;0
3;2;0;0;65;68;1;0;25;9;0
3;3;8;0;72;99;1;2;13;4;2
1;1;2;1;92;73;0;1;7;10;3
3;0;10;1;92;72;1;1;21;7;0
2;1;14;1;57;100;1;0;12;9;0
3;3;12;0;84;52;0;1;18;5;3
1;0;13;1;50;86;0;2;13;10;0
2;2;20;1;86;88;1;1;17;4;0
1;0;14;0;70;89;1;1;5;7;3
2;0;15;0;70;97;1;2;23;10;1
2;2;6;0;95;76;1;1;7;10;1
2;3;3;0;75;95;1;1;23;5;0
2;2;11;1;87;68;1;2;25;8;2
2;2;5;0;70;52;1;1;5;9;0
2;2;14;0;72;71;1;2;11;9;3
3;2;6;1;59;63;1;0;19;8;0
1;2;8;1;65;70;1;2;15;7;3
3;1;7;1;83;83;0;1;29;5;2
2;1;4;0;54;89;1;1;1;9;2
3;2;20;0;81;81;1;1;9;6;1
3;0;13;0;63;65;0;2;10;8;2
2;2;18;1;62;59;1;1;10;5;1
2;3;14;1;63;85;0;1;25;10;0
3;1;1;1;75;56;1;0;16;4;3
1;1;5;1;100;57;1;1;11;9;2
3;3;17;1;76;81;1;1;21;6;2
2;0;9;0;53;55;1;2;7;6;0
2;1;8;1;90;94;1;2;1;4;3
3;2;17;0;85;89;1;1;21;5;0
3;0;5;0;79;82;1;0;3;5;3
2;2;1;1;54;69;0;2;16;6;3
2;3;15;1;92;91;1;0;28;6;2
2;3;4;1;66;58;1;2;14;4;1
2;0;18;1;79;74;1;2;20;4;1
3;0;11;1;51;54;0;1;21;6;2
3;2;20;1;86;53;0;0;17;4;0
2;2;14;0;79;89;1;1;27;4;0
2;0;10;1;58;83;1;2;21;4;0
3;3;16;0;67;80;1;1;3;9;2
1;1;4;0;58;61;0;0;14;8;3
3;2;20;1;67;53;1;2;26;8;0
3;1;8;1;69;66;1;2;28;5;3
3;1;20;1;74;55;1;2;1;5;2
3;1;17;1;72;52;0;0;10;8;0
2;1;5;1;59;81;1;0;6;7;0
3;1;6;1;53;67;0;0;25;5;0
2;3;19;1;95;51;0;1;8;10;0
3;1;18;1;95;91;0;2;19;9;1
1;1;1;0;99;71;1;1;5;8;2
3;2;12;1;89;91;0;2;25;4;1
3;3;4;1;91;100;0;0;8;9;3
2;0;10;1;85;74;1;2;25;6;3
3;1;8;1;86;83;0;1;16;5;3
3;0;15;1;72;57;1;2;22;10;1
1;3;13;0;59;69;1;1;16;9;3
2;3;13;1;72;96;0;1;8;10;3
3;3;4;1;51;70;0;1;8;8;2
3;0;4;1;75;100;0;0;4;5;2
2;1;19;0;94;56;0;1;21;5;0
1;3;15;1;92;79;0;0;13;8;1
3;0;8;0;62;86;0;1;12;8;2
1;2;15;1;59;91;0;1;16;4;0
1;2;11;1;84;91;0;2;1;7;0
3;0;1;0;68;83;1;2;23;4;0
3;3;7;0;56;70;1;1;12;4;3
3;3;7;1;60;96;1;1;30;8;2
2;1;0;0;71;99;0;2;2;4;1
3;3;12;1;65;53;1;1;8;4;1
3;3;13;1;76;54;0;1;28;7;2
3;2;14;1;79;89;1;1;24;6;2
3;0;2;1;82;78;0;1;23;5;1
3;3;14;1;56;94;1;0;8;9;2
2;0;4;0;58;57;1;0;7;4;0
3;3;16;1;58;81;1;0;9;6;0
3;3;10;0;79;67;0;2;4;5;0
3;1;4;1;71;72;1;1;29;9;3
1;3;15;1;70;66;1;0;28;8;3
2;3;1;0;61;74;1;1;4;5;2
3;0;20;0;60;92;1;2;25;7;0
2;0;3;1;57;58;1;0;3;6;3
1;3;4;0;78;58;0;1;22;9;3
3;0;7;0;87;68;1;2;5;6;1
3;0;13;1;57;85;1;1;12;10;0
2;2;11;1;66;78;1;1;7;8;0
3;0;20;0;90;78;1;1;7;10;1
3;3;2;1;76;50;1;1;30;7;3
1;2;1;1;53;57;1;1;17;10;0
2;0;15;0;59;84;1;1;30;6;0
3;0;5;1;80;82;0;2;16;5;3
3;2;14;0;50;63;0;2;12;6;0
3;2;3;1;92;97;1;1;25;10;3
2;3;15;0;65;53;1;2;9;9;0
3;2;12;0;73;71;1;2;19;10;1
3;3;1;1;88;62;1;0;25;10;3
1;1;12;1;83;78;1;0;22;4;3
1;1;17;0;92;91;1;1;30;9;2
3;3;2;1;54;84;1;0;29;9;3
3;2;13;1;95;90;1;1;13;10;0
3;0;16;1;86;96;1;1;8;6;1
2;3;1;0;79;95;0;0;27;6;0
3;1;10;0;67;64;1;1;13;4;3
3;1;20;1;60;62;1;2;19;5;2
3;3;0;0;100;57;1;1;8;4;3
1;0;15;1;81;84;0;2;17;8;2
2;2;10;0;58;90;0;2;5;4;2
2;1;19;0;70;70;0;0;25;7;2
3;2;4;1;71;79;1;2;30;8;0
3;2;0;0;58;52;1;0;12;8;3
3;0;6;0;85;91;1;0;17;6;3
1;2;5;0;83;68;1;2;25;9;1
2;0;18;1;85;74;1;2;18;8;1
3;0;16;1;66;57;1;0;16;5;3
3;3;14;1;71;83;1;2;10;10;2
2;0;14;1;86;57;0;1;9;10;0
3;0;16;0;80;57;0;0;27;9;3
3;2;11;1;72;88;1;2;5;7;0
1;3;5;1;69;79;1;2;27;7;2
3;1;3;0;87;97;1;1;13;5;3
1;1;2;1;63;90;1;1;17;9;3
2;2;0;1;57;74;1;1;5;8;1
3;3;14;1;98;66;0;2;19;10;3
3;1;16;0;94;57;1;2;14;7;2
3;2;17;0;60;88;1;2;11;5;0
2;3;19;0;77;76;1;1;2;8;1
3;3;3;1;95;54;1;0;20;7;1
3;2;7;1;52;89;0;0;26;7;1
2;3;17;1;95;65;1;0;23;4;1
2;0;17;1;67;100;1;0;20;7;2
3;0;9;1;78;83;1;1;7;7;1
2;1;4;0;84;94;1;1;24;8;1
3;2;3;0;69;56;1;2;18;9;3
2;3;18;0;92;82;1;1;1;10;0
1;1;10;1;85;58;1;1;21;8;3
3;2;12;1;66;96;1;1;20;8;3
3;2;7;1;56;54;1;0;15;10;2
3;1;18;0;65;75;0;1;7;4;1
2;2;20;1;66;86;1;2;7;10;0
1;1;7;0;83;85;1;1;19;4;0
2;3;12;0;68;100;1;1;21;4;1
3;3;12;0;99;97;0;1;6;4;2
3;2;14;0;92;54;1;1;15;6;0
2;3;4;1;98;58;1;0;23;6;0
3;0;10;1;71;61;1;0;16;10;0
3;0;11;1;96;92;1;0;19;10;0
2;2;2;1;68;79;1;1;28;10;2
2;0;8;1;74;70;0;1;25;7;1
3;2;0;1;78;78;1;2;26;5;0
2;2;20;0;93;68;0;1;9;6;0
2;2;3;0;58;57;1;1;4;5;0
3;2;19;1;66;92;1;0;22;9;0
1;0;13;1;96;62;0;2;19;7;0
2;2;20;1;68;100;1;2;17;10;1
3;1;13;0;56;82;1;1;11;10;2
3;2;9;1;63;92;1;1;30;6;2
3;0;13;0;70;81;1;1;18;10;3
2;3;7;1;57;61;0;2;18;9;2
3;3;15;1;95;91;1;0;26;5;1
2;3;10;0;98;93;1;2;7;10;0
2;2;9;1;62;85;1;1;24;6;3
2;1;20;1;64;96;0;0;9;5;3
1;2;10;1;70;88;1;1;1;10;0
3;0;3;1;59;90;1;2;15;7;2
1;1;7;1;79;54;1;1;23;8;3
3;1;8;1;85;51;1;2;25;5;0
2;2;11;1;70;54;1;1;14;10;0
3;0;11;1;64;52;1;0;6;7;2
3;0;5;0;66;72;1;2;6;10;0
1;0;1;1;94;90;1;1;0;4;1
2;2;11;1;92;82;0;1;1;7;3
3;2;20;1;70;67;1;1;0;6;0
1;2;4;1;76;91;0;1;29;6;0
3;1;5;0;52;81;1;1;22;6;2
3;0;13;0;85;58;1;1;26;6;3
2;3;6;0;51;61;1;2;2;4;0
1;3;5;0;51;96;0;0;3;6;1
3;3;9;0;62;77;0;1;11;5;1
3;0;11;1;65;64;0;1;28;8;0
2;1;9;1;67;95;1;2;20;5;1
3;0;4;0;92;87;0;1;19;7;0
2;0;4;1;77;75;1;0;28;6;1
3;0;7;1;57;61;0;1;26;5;2
3;1;13;1;54;87;0;2;19;9;3
3;3;6;1;81;76;1;1;15;9;3
2;2;6;0;65;59;1;2;29;4;1
3;0;12;1;51;97;1;2;18;6;0
3;1;2;0;59;56;1;1;27;6;0
2;0;4;1;65;50;1;1;20;4;3
3;0;13;1;96;62;0;0;22;7;1
1;3;18;0;70;59;1;1;25;5;3
1;3;5;1;56;73;1;2;3;6;1
3;1;17;1;79;53;1;1;22;5;0
1;0;1;0;69;63;1;1;11;6;0
2;0;7;1;91;90;1;1;10;7;3
2;0;8;1;82;96;1;0;18;7;0
3;1;20;1;51;94;0;1;23;4;3
2;1;19;1;95;63;1;1;0;9;0
2;0;1;0;57;86;0;1;14;5;3
1;2;5;0;83;69;1;1;4;6;2
2;3;4;1;74;89;1;2;9;4;0
3;1;7;0;97;78;1;1;11;7;1
3;2;13;0;93;63;0;0;21;9;0
2;1;15;1;88;71;1;1;0;10;0
1;2;16;1;80;75;1;2;11;6;3
3;3;3;0;77;100;0;0;24;10;1
3;3;8;1;78;100;0;2;5;8;3
2;2;8;1;98;88;1;0;25;9;2
2;0;4;1;72;90;0;2;24;9;3
3;1;11;1;57;89;1;2;19;7;1
2;3;12;1;60;77;1;0;20;6;2
2;3;17;1;81;75;1;0;21;8;2
3;0;11;1;91;67;0;1;19;7;1
3;3;15;1;76;60;1;1;26;8;0
3;1;6;1;84;66;1;1;12;8;1
3;2;17;1;78;71;1;0;25;10;3
2;2;3;1;89;98;1;1;3;8;3
1;0;16;1;68;95;1;1;18;7;2
3;0;2;1;91;68;1;2;7;10;0
2;0;8;1;84;71;0;2;14;7;2
1;0;9;0;94;66;1;1;30;4;0
3;0;12;0;65;94;1;1;5;10;1
2;2;16;1;56;96;1;1;29;8;2
3;2;18;0;93;99;1;1;8;6;0
3;2;2;1;72;89;1;0;26;7;3
3;0;3;1;63;82;1;1;8;10;3
1;2;9;0;52;95;0;0;1;8;2
2;2;10;1;53;66;1;1;27;10;2
3;1;12;0;65;52;1;1;11;8;0
1;2;10;1;79;52;1;2;18;10;1
1;3;9;1;55;54;0;1;20;8;0
3;2;4;1;98;70;1;2;29;5;1
2;1;12;0;84;81;1;2;30;8;1
3;0;6;1;70;68;1;1;1;7;2
1;1;19;0;86;87;1;0;15;10;2
2;2;15;1;96;80;0;2;6;9;0
1;1;2;1;86;67;0;0;14;5;3
3;2;0;0;57;73;1;1;21;10;0
1;0;6;0;72;72;1;1;29;6;0
2;1;5;0;51;53;1;2;25;10;1
3;0;1;1;64;73;1;0;22;9;0
1;2;12;1;60;85;0;1;11;4;3
3;1;18;1;54;81;1;2;7;9;0
1;0;17;0;62;69;1;1;1;4;2
1;0;9;1;62;64;1;0;20;6;2
2;0;10;1;87;65;1;0;29;7;1
1;3;2;1;96;78;0;1;0;5;3
1;1;2;1;66;83;1;1;11;10;0
3;1;1;0;86;77;1;2;25;4;3
1;2;12;0;83;82;0;0;16;8;3
3;0;2;1;52;79;1;0;11;9;2
1;0;11;1;79;65;0;2;3;8;3
3;0;20;1;53;73;0;1;14;4;1
3;0;12;1;99;81;0;1;20;8;2
1;0;14;0;87;87;1;2;30;7;0
3;0;17;0;60;75;1;0;6;8;2
2;1;19;0;79;90;1;2;2;5;0
1;2;4;0;65;73;1;1;22;9;1
1;2;19;0;63;94;1;0;14;9;3
3;1;19;1;80;93;1;0;26;9;3
3;0;11;0;95;81;0;1;19;8;2
2;3;15;1;77;69;1;1;2;9;0
2;3;14;1;86;60;1;1;18;9;3
3;3;10;0;90;83;0;1;29;6;0
3;0;9;1;95;94;1;1;14;5;1
3;2;15;0;53;67;1;1;13;4;3
3;0;2;1;89;70;1;2;20;8;1
1;3;7;0;87;58;1;1;4;8;2
1;0;16;1;58;56;1;2;1;7;2
3;3;2;1;79;68;1;1;25;10;3
2;1;16;0;82;52;1;2;26;5;3
3;0;9;1;55;80;1;0;19;9;0
1;2;17;1;62;66;1;1;13;10;0
2;1;3;1;50;81;1;2;23;7;3
3;0;9;0;57;53;0;2;8;8;0
2;2;13;1;52;61;0;2;24;8;1
2;0;17;1;92;61;1;2;27;4;0
3;3;18;0;80;64;1;2;28;10;1
2;2;12;1;82;69;0;2;14;4;2
2;2;10;1;75;69;1;1;7;8;1
3;3;12;0;100;60;0;1;27;7;3
2;1;6;1;72;58;1;0;29;6;3
2;2;15;1;94;68;1;2;25;5;1
3;2;14;1;93;79;1;1;25;8;3
3;1;10;1;52;94;1;2;12;7;2
2;1;13;1;73;97;1;1;5;8;1
3;1;12;0;54;92;1;2;23;4;1
1;1;2;0;64;64;1;2;26;10;1
3;3;8;0;60;84;0;1;30;5;1
2;2;13;0;72;62;1;0;8;8;0
1;3;8;1;93;83;1;1;19;8;3
1;2;0;1;55;62;1;1;23;8;1
3;1;18;1;52;61;1;1;27;10;2
2;1;11;0;72;62;1;2;6;7;2
2;1;5;1;70;80;0;1;22;7;2
3;3;5;1;82;63;1;1;30;5;2
3;1;17;1;74;54;1;1;18;7;1
3;2;4;1;62;68;1;0;11;4;3
2;0;16;1;68;84;1;0;6;8;0
3;2;14;1;90;52;1;0;2;7;0
1;3;14;1;72;82;1;1;29;4;3
3;3;19;1;93;69;0;1;28;6;3
1;0;20;1;95;74;1;2;26;6;2
3;1;5;1;98;59;1;2;1;7;2
2;0;9;0;64;97;1;2;28;6;0
2;3;10;0;95;93;0;1;0;6;3
3;0;0;1;97;81;1;0;7;10;3
2;0;14;1;86;96;1;1;20;7;3
3;3;4;0;81;59;0;2;15;8;3
2;0;4;0;75;63;1;0;23;8;2
1;1;10;0;66;50;1;2;7;6;0
1;2;18;0;89;83;0;2;23;7;0
3;1;18;1;64;94;0;2;24;10;1
3;2;3;1;90;56;1;2;21;5;0
2;1;14;1;72;97;1;0;17;9;3
3;2;9;0;57;89;1;0;4;6;2
3;3;15;1;60;83;1;0;11;10;2
1;1;0;0;58;68;1;1;5;6;1
1;2;18;1;88;73;1;0;21;7;0
1;2;13;1;80;87;1;1;22;6;2
3;2;0;1;100;92;0;0;2;10;0
3;0;14;0;65;56;1;1;3;4;1
3;1;19;1;64;57;0;1;26;7;2
3;3;10;1;91;51;1;0;25;4;2
2;2;11;1;74;76;0;1;4;5;3
2;3;6;1;87;63;1;1;9;10;1
1;2;12;1;58;53;1;0;2;8;0
3;0;17;1;82;60;1;0;22;6;2
1;3;14;0;84;89;1;1;11;9;0
3;3;14;0;72;90;0;0;12;7;0
3;3;4;0;92;92;0;1;30;10;2
3;1;8;1;85;67;1;1;22;10;1
3;1;6;1;83;91;1;1;9;10;3
3;1;8;1;73;93;0;0;3;9;0
1;2;16;0;86;91;1;2;20;7;1
3;2;14;1;68;83;1;1;18;6;0
1;2;20;0;64;84;1;1;21;9;3
2;2;5;1;75;83;1;1;16;5;3
3;2;0;0;95;90;0;2;12;4;1
3;2;8;1;96;72;0;2;22;10;2
3;2;17;1;54;85;1;1;19;8;1
2;3;8;0;70;60;0;2;16;4;3
1;1;6;1;70;59;1;0;29;9;0
3;2;19;1;60;93;1;1;24;7;3
3;3;19;0;63;69;1;1;16;6;3
2;1;3;1;81;95;0;1;27;7;3
1;0;1;1;60;69;0;1;28;6;1
1;0;9;1;80;84;1;1;29;10;0
3;0;0;1;78;100;0;1;26;10;1
3;1;13;0;62;59;1;2;20;7;1
3;0;17;1;97;85;1;2;16;9;1
3;1;15;0;83;60;0;2;14;10;0
2;0;15;0;84;53;1;1;22;4;2
3;3;14;1;74;69;1;2;11;5;3
2;2;14;0;67;71;1;1;20;9;3
1;3;18;1;86;76;1;1;21;4;3
3;1;17;1;75;55;1;2;8;7;0
3;1;0;0;71;91;1;2;11;8;3
2;1;17;0;76;83;0;2;5;4;0
2;3;10;1;51;83;0;2;5;7;0
3;0;18;1;91;56;0;2;26;4;2
